file,line,string,suggested_key
"src/app/actions/referrals.ts",103,"L expiration doit etre dans le futur.","actionsReferrals.l.expiration.doit.etre.futur"
"src/app/actions/referrals.ts",126,"Date d expiration invalide.","actionsReferrals.date.d.expiration.invalide"
"src/app/actions/referrals.ts",135,"L expiration doit etre dans le futur.","actionsReferrals.l.expiration.doit.etre.futur"
"src/app/actions/referrals.ts",348,"Vous devez etre connecte pour publier une offre de parrainage.","actionsReferrals.vous.devez.etre.connecte.pour"
"src/app/actions/referrals.ts",369,"Veuillez verifier les champs du formulaire.","actionsReferrals.veuillez.verifier.champs.formulaire"
"src/app/actions/referrals.ts",396,"La description ressemble a du contenu technique brut. Merci d'ajouter une description humaine du poste.","actionsReferrals.description.ressemble.contenu.technique.brut"
"src/app/actions/referrals.ts",404,"Vous devez verifier votre email et publier au moins un avis ou un salaire avant de publier une offre.","actionsReferrals.vous.devez.verifier.email.publier"
"src/app/actions/referrals.ts",423,"Entreprise invalide. Selectionnez une entreprise existante.","actionsReferrals.entreprise.invalide.selectionnez.entreprise.existante"
"src/app/actions/referrals.ts",458,"Impossible de publier l'offre pour le moment.","actionsReferrals.impossible.publier.l.offre.pour"
"src/app/actions/referrals.ts",463,"Offre publiee avec succes.","actionsReferrals.offre.publiee.succes"
"src/app/actions/referrals.ts",471,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",489,"Veuillez corriger les champs du formulaire.","actionsReferrals.veuillez.corriger.champs.formulaire"
"src/app/actions/referrals.ts",521,"Impossible de publier votre demande pour le moment.","actionsReferrals.impossible.publier.demande.pour.moment"
"src/app/actions/referrals.ts",530,"Demande publiee avec succes.","actionsReferrals.demande.publiee.succes"
"src/app/actions/referrals.ts",540,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",559,"Veuillez corriger les champs du formulaire.","actionsReferrals.veuillez.corriger.champs.formulaire"
"src/app/actions/referrals.ts",592,"Impossible de mettre a jour la demande.","actionsReferrals.impossible.mettre.jour.demande"
"src/app/actions/referrals.ts",595,"Demande introuvable ou acces refuse.","actionsReferrals.demande.introuvable.ou.acces.refuse"
"src/app/actions/referrals.ts",603,"Demande mise a jour.","actionsReferrals.demande.mise.jour"
"src/app/actions/referrals.ts",611,"Vous devez etre connecte pour demander un parrainage.","actionsReferrals.vous.devez.etre.connecte.pour"
"src/app/actions/referrals.ts",624,"Veuillez verifier votre demande.","actionsReferrals.veuillez.verifier.demande"
"src/app/actions/referrals.ts",657,"Cette offre n'est plus disponible.","actionsReferrals.cette.offre.n.est.plus"
"src/app/actions/referrals.ts",661,"Vous ne pouvez pas demander votre propre offre.","actionsReferrals.vous.ne.pouvez.pas.demander"
"src/app/actions/referrals.ts",672,"Vous ne pouvez plus contacter cet auteur d'offre.","actionsReferrals.vous.ne.pouvez.plus.contacter"
"src/app/actions/referrals.ts",683,"Debloquez d'abord cet utilisateur pour envoyer une demande.","actionsReferrals.debloquez.d.abord.cet.utilisateur"
"src/app/actions/referrals.ts",699,"Vous avez deja postule a cette offre.","actionsReferrals.vous.avez.deja.postule.cette"
"src/app/actions/referrals.ts",701,"Impossible d'envoyer votre demande pour le moment.","actionsReferrals.impossible.d.envoyer.demande.pour"
"src/app/actions/referrals.ts",708,"Votre demande de parrainage a ete envoyee.","actionsReferrals.demande.parrainage.ete.envoyee"
"src/app/actions/referrals.ts",716,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",725,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",738,"Impossible de mettre a jour le statut de l'offre.","actionsReferrals.impossible.mettre.jour.statut.l"
"src/app/actions/referrals.ts",741,"Offre introuvable ou acces refuse.","actionsReferrals.offre.introuvable.ou.acces.refuse"
"src/app/actions/referrals.ts",747,"Statut de l offre mis a jour.","actionsReferrals.statut.l.offre.mis.jour"
"src/app/actions/referrals.ts",755,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",764,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",776,"Impossible de mettre a jour le statut de la demande.","actionsReferrals.impossible.mettre.jour.statut.demande"
"src/app/actions/referrals.ts",779,"Demande introuvable ou acces refuse.","actionsReferrals.demande.introuvable.ou.acces.refuse"
"src/app/actions/referrals.ts",785,"Statut de la demande mis a jour.","actionsReferrals.statut.demande.mis.jour"
"src/app/actions/referrals.ts",793,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",798,"Demande invalide.","actionsReferrals.demande.invalide"
"src/app/actions/referrals.ts",808,"Impossible de supprimer la demande pour le moment.","actionsReferrals.impossible.supprimer.demande.pour.moment"
"src/app/actions/referrals.ts",814,"Demande supprimee.","actionsReferrals.demande.supprimee"
"src/app/actions/referrals.ts",822,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",827,"Offre invalide.","actionsReferrals.offre.invalide"
"src/app/actions/referrals.ts",841,"Impossible de retirer l'offre pour le moment.","actionsReferrals.impossible.retirer.l.offre.pour"
"src/app/actions/referrals.ts",847,"L'offre a ete retiree.","actionsReferrals.l.offre.ete.retiree"
"src/app/actions/referrals.ts",855,"Vous devez etre connecte pour signaler une offre.","actionsReferrals.vous.devez.etre.connecte.pour"
"src/app/actions/referrals.ts",865,"Signalement invalide.","actionsReferrals.signalement.invalide"
"src/app/actions/referrals.ts",871,"Vous avez atteint la limite de signalements. Reessayez plus tard.","actionsReferrals.vous.avez.atteint.limite.signalements"
"src/app/actions/referrals.ts",886,"Vous avez deja signale cette offre.","actionsReferrals.vous.avez.deja.signale.cette"
"src/app/actions/referrals.ts",888,"Impossible de soumettre le signalement.","actionsReferrals.impossible.soumettre.signalement"
"src/app/actions/referrals.ts",894,"Nouveau signalement parrainage","actionsReferrals.nouveau.signalement.parrainage"
"src/app/actions/referrals.ts",899,"Signalement envoye. Merci pour votre vigilance.","actionsReferrals.signalement.envoye.merci.pour.vigilance"
"src/app/actions/referrals.ts",907,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",917,"Blocage invalide.","actionsReferrals.blocage.invalide"
"src/app/actions/referrals.ts",927,"Offre introuvable.","actionsReferrals.offre.introuvable"
"src/app/actions/referrals.ts",935,"Action non autorisee.","actionsReferrals.action.non.autorisee"
"src/app/actions/referrals.ts",950,"Impossible de bloquer cet utilisateur.","actionsReferrals.impossible.bloquer.cet.utilisateur"
"src/app/actions/referrals.ts",956,"Utilisateur bloque.","actionsReferrals.utilisateur.bloque"
"src/app/actions/referrals.ts",964,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",973,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",983,"Demande introuvable.","actionsReferrals.demande.introuvable"
"src/app/actions/referrals.ts",996,"Non autorise.","actionsReferrals.non.autorise"
"src/app/actions/referrals.ts",1000,"Un candidat ne peut que retirer sa demande.","actionsReferrals.candidat.ne.peut.que.retirer"
"src/app/actions/referrals.ts",1004,"Le retrait doit etre fait par le candidat.","actionsReferrals.retrait.doit.etre.fait.candidat"
"src/app/actions/referrals.ts",1013,"Impossible de mettre a jour la demande.","actionsReferrals.impossible.mettre.jour.demande"
"src/app/actions/referrals.ts",1026,"Statut de la demande mis a jour.","actionsReferrals.statut.demande.mis.jour"
"src/app/actions/referrals.ts",1033,"Acces admin requis.","actionsReferrals.acces.admin.requis"
"src/app/actions/referrals.ts",1042,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",1052,"Mise a jour admin impossible.","actionsReferrals.mise.jour.admin.impossible"
"src/app/actions/referrals.ts",1058,"Statut offre mis a jour par admin.","actionsReferrals.statut.offre.mis.jour.admin"
"src/app/actions/referrals.ts",1065,"Acces admin requis.","actionsReferrals.acces.admin.requis"
"src/app/actions/referrals.ts",1074,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",1085,"Demande introuvable.","actionsReferrals.demande.introuvable"
"src/app/actions/referrals.ts",1094,"Mise a jour admin impossible.","actionsReferrals.mise.jour.admin.impossible"
"src/app/actions/referrals.ts",1102,"Statut demande mis a jour par admin.","actionsReferrals.statut.demande.mis.jour.admin"
"src/app/actions/referrals.ts",1109,"Acces admin requis.","actionsReferrals.acces.admin.requis"
"src/app/actions/referrals.ts",1119,"Donnees invalides.","actionsReferrals.donnees.invalides"
"src/app/actions/referrals.ts",1130,"Signalement introuvable.","actionsReferrals.signalement.introuvable"
"src/app/actions/referrals.ts",1147,"Impossible de mettre a jour le signalement.","actionsReferrals.impossible.mettre.jour.signalement"
"src/app/actions/referrals.ts",1160,"Signalement mis a jour.","actionsReferrals.signalement.mis.jour"
"src/app/actions/referrals.ts",1168,"Vous devez etre connecte.","actionsReferrals.vous.devez.etre.connecte"
"src/app/actions/referrals.ts",1179,"Message invalide.","actionsReferrals.message.invalide"
"src/app/actions/referrals.ts",1191,"Demande introuvable.","actionsReferrals.demande.introuvable"
"src/app/actions/referrals.ts",1203,"Non autorise.","actionsReferrals.non.autorise"
"src/app/actions/referrals.ts",1218,"Impossible d'envoyer le message.","actionsReferrals.impossible.d.envoyer.message"
"src/app/actions/referrals.ts",1223,"Message envoye.","actionsReferrals.message.envoye"
"src/app/actions/review.ts",216,"Nouvel avis reçu","actionsReview.nouvel.avis.recu"
"src/app/actions/review.ts",302,"Nouveau signalement d avis","actionsReview.nouveau.signalement.d.avis"
"src/app/actions/review.ts",303,"Un avis utilisateur vient d etre signale et attend moderation.","actionsReview.avis.utilisateur.vient.d.etre"
"src/app/actions/review.ts",385,"Nouvel appel sur un avis","actionsReview.nouvel.appel.avis"
"src/app/actions/review.ts",386,"Un appel de moderation a été soumis et attend traitement.","actionsReview.appel.moderation.ete.soumis.attend"
"src/app/actions/salary-alerts.ts",93,"Vous devez etre connecte.","actionsSalaryalerts.vous.devez.etre.connecte"
"src/app/actions/salary-alerts.ts",97,"Cible d alerte invalide.","actionsSalaryalerts.cible.d.alerte.invalide"
"src/app/actions/salary-alerts.ts",118,"Erreur lors de la verification de l alerte.","actionsSalaryalerts.erreur.lors.verification.l.alerte"
"src/app/actions/salary-alerts.ts",129,"Impossible de desactiver l alerte.","actionsSalaryalerts.impossible.desactiver.l.alerte"
"src/app/actions/salary-alerts.ts",132,"Alerte desactivee.","actionsSalaryalerts.alerte.desactivee"
"src/app/actions/salary-alerts.ts",141,"Impossible de verifier la limite des alertes.","actionsSalaryalerts.impossible.verifier.limite.alertes"
"src/app/actions/salary-alerts.ts",157,"Impossible d activer l alerte.","actionsSalaryalerts.impossible.d.activer.l.alerte"
"src/app/actions/salary-alerts.ts",161,"Alerte activee.","actionsSalaryalerts.alerte.activee"
"src/app/actions/salary.ts",276,"Nouvelle publication salaire","actionsSalary.nouvelle.publication.salaire"
"src/app/actions/salary.ts",277,"Un nouveau salaire a ete publie pour une entreprise que vous suivez.","actionsSalary.nouveau.salaire.ete.publie.pour"
"src/app/actions/salary.ts",294,"Mise a jour salaire secteur","actionsSalary.mise.jour.salaire.secteur"
"src/app/actions/support.ts",75,"Veuillez remplir tous les champs requis","actionsSupport.veuillez.remplir.tous.champs.requis"
"src/app/actions/user.ts",19,"Non authentifié.","actionsUser.non.authentifie"
"src/app/actions/user.ts",37,"Aucune revendication approuvée trouvée.","actionsUser.aucune.revendication.approuvee.trouvee"
"src/app/actions/user.ts",51,"Erreur lors de la synchronisation du profil.","actionsUser.erreur.lors.synchronisation.profil"
"src/app/actions/user.ts",54,"Profil synchronisé avec succès.","actionsUser.profil.synchronise.succes"
"src/app/actions/user.ts",66,"Vous devez être connecté pour enregistrer un établissement.","actionsUser.vous.devez.etre.connecte.pour"
"src/app/actions/user.ts",84,"Erreur lors de la suppression.","actionsUser.erreur.lors.suppression"
"src/app/actions/user.ts",85,"Établissement retiré des favoris.","actionsUser.etablissement.retire.favoris"
"src/app/actions/user.ts",92,"Erreur lors de l\","actionsUser.erreur.lors.l"
"src/app/actions/user.ts",93,"Établissement enregistré.","actionsUser.etablissement.enregistre"
"src/app/actions/user.ts",201,"Non authentifié.","actionsUser.non.authentifie"
"src/app/actions/user.ts",216,"Validation échouée","actionsUser.validation.echouee"
"src/app/actions/user.ts",239,"Erreur lors de la mise à jour du profil.","actionsUser.erreur.lors.mise.jour.profil"
"src/app/actions/user.ts",242,"Profil mis à jour avec succès.","actionsUser.profil.mis.jour.succes"
"src/app/actions/user.ts",245,"Une erreur est survenue lors de la mise à jour du profil.","actionsUser.erreur.est.survenue.lors.mise"
"src/app/best-[slug]/page.tsx",18,"Non trouvé","bestid.non.trouve"
"src/app/best-[slug]/page.tsx",88,"Classement 2026","bestid.classement.2026"
"src/app/best-[slug]/page.tsx",105,"Note moyenne","bestid.note.moyenne"
"src/app/best-[slug]/page.tsx",129,"Aucune entreprise trouvée","bestid.aucune.entreprise.trouvee"
"src/app/best-[slug]/page.tsx",190,"Vous êtes pro ?","bestid.vous.etes.pro"
"src/app/best-[slug]/page.tsx",195,"En savoir plus","bestid.savoir.plus"
"src/app/blog/[slug]/page.tsx",72,"Article de blog | Reviewly MA","blogId.article.blog.reviewly.ma"
"src/app/blog/[slug]/page.tsx",134,"Partager cet article","blogId.partager.cet.article"
"src/app/blog/[slug]/page.tsx",248,"Guides similaires","blogId.guides.similaires"
"src/app/businesses/[slug]/page.tsx",34,"Établissement non trouvé","businessesId.etablissement.non.trouve"
"src/app/businesses/[slug]/salaries/page.tsx",28,"Salaires entreprise introuvable","businessesIdSalaries.salaires.entreprise.introuvable"
"src/app/businesses/[slug]/salaries/page.tsx",88,"Voir la fiche entreprise","businessesIdSalaries.voir.fiche.entreprise"
"src/app/businesses/[slug]/salaries/page.tsx",91,"Voir les avis","businessesIdSalaries.voir.avis"
"src/app/businesses/[slug]/salaries/page.tsx",94,"Partager mon salaire","businessesIdSalaries.partager.mon.salaire"
